user_id,user_uuid,org_name,email,first_name,last_name,summary_date,leads_added_today,leads_added_week,leads_added_month,total_leads_created,calls_made_today,emails_sent_today,meetings_scheduled_today,leads_contacted_today,tasks_completed_today,tasks_due_today,total_pending_tasks,task_completion_rate,lead_velocity_daily,engagement_score,is_active_today,daily_engagement_rank,week_number,year_month
440,fc61dfba-42fa-42a2-aa8e-285feb824415,Silverline Agency,mason.chen65@gmail.com,Mason,Chen,2026-05-05,2,9,35,274,10,3,2,9,2,0,18,1.0,1.2857142857142858,74,True,427.0,19,2026-05
441,b4a97ed6-dd26-49ec-9fef-473bdeacad25,Silverline Agency,liam.miller394@outlook.com,Liam,Miller,2026-05-05,0,7,17,70,5,5,3,8,6,3,5,0.6666666666666666,1.0,62,True,595.0,19,2026-05
442,4a4d49e4-7e53-445a-8117-e67bcc36e0c7,Silverline Agency,mia.gonzalez981@crm.app,Mia,Gonzalez,2026-05-05,6,9,29,116,1,5,3,6,2,1,17,0.6666666666666666,1.2857142857142858,66,True,533.0,19,2026-05
443,82a6c0b9-1577-486e-9eb7-d4d5569f14be,Silverline Agency,kavya.moore203@crm.app,Kavya,Moore,2026-05-05,0,8,12,57,10,4,1,9,1,1,8,0.5,1.1428571428571428,62,True,595.0,19,2026-05
444,d29ab408-a825-4245-b53f-ffa27be4e68d,Silverline Agency,barbara.miller536@outlook.com,Barbara,Miller,2026-05-05,6,6,37,289,5,3,2,3,7,3,8,0.7,0.8571428571428571,68,True,502.0,19,2026-05
445,73bf1506-b6c4-4cbf-8dcf-602f991acc2c,Silverline Agency,john.williams225@company.io,John,Williams,2026-05-05,3,13,80,292,18,15,0,22,6,2,39,0.75,1.8571428571428572,146,True,18.0,19,2026-05
446,9bfa9c62-a715-4e92-a9f5-f0166068674f,Silverline Agency,jessica.martinez550@gmail.com,Jessica,Martinez,2026-05-05,0,13,15,823,14,12,1,5,3,3,9,0.5,1.8571428571428572,84,True,312.0,19,2026-05
447,8fb52008-e06d-4dd0-b0aa-192eb617e1fd,Silverline Agency,mason.martin853@company.io,Mason,Martin,2026-05-05,5,5,28,75,14,12,4,24,1,3,5,0.25,0.7142857142857143,155,True,7.0,19,2026-05
448,d6e1cf6d-7f1f-4cbb-837f-9980815535c0,Silverline Agency,sophia.miller906@gmail.com,Sophia,Miller,2026-05-05,3,3,22,289,2,4,3,5,1,1,1,0.5,0.42857142857142855,52,True,741.0,19,2026-05
449,d1f81fd2-b7fe-40e7-a524-5ee8fedf4d98,Silverline Agency,elijah.harris812@gmail.com,Elijah,Harris,2026-05-05,4,4,88,147,0,0,3,0,7,3,14,0.7,0.5714285714285714,38,True,967.0,19,2026-05
450,1d2c861a-9b38-4023-a4f8-5be21674d503,Silverline Agency,james.evans46@crm.app,James,Evans,2026-05-05,2,5,28,412,10,11,2,13,2,4,6,0.3333333333333333,0.7142857142857143,98,True,184.0,19,2026-05
451,29cf21fe-18e4-437c-9019-f35adab61a43,Silverline Agency,charlotte.kim692@salesteam.co,Charlotte,Kim,2026-05-05,3,3,28,142,2,3,2,3,4,0,3,1.0,0.42857142857142855,44,True,856.0,19,2026-05
452,fb9ba12e-aaa1-4604-9fba-53c74262b47b,Silverline Agency,michael.zhang5@enterprise.com,Michael,Zhang,2026-05-05,9,10,21,953,11,13,0,7,0,3,18,0.0,1.4285714285714286,109,True,117.0,19,2026-05
453,8f0ee737-bd5d-4eb7-9a0c-38dd89020055,Silverline Agency,liam.miller508@outlook.com,Liam,Miller,2026-05-05,5,24,29,596,12,11,1,9,7,0,17,1.0,3.4285714285714284,108,True,121.0,19,2026-05
454,e159ec3f-cd0b-4451-b0ef-fb48b217ef19,Silverline Agency,john.kim328@techcorp.net,John,Kim,2026-05-05,0,1,1,104,0,0,1,0,0,1,1,0.0,0.14285714285714285,5,True,1567.0,19,2026-05
455,a7dec151-ac1a-42ff-82c1-702fa4c97b9c,Silverline Agency,liam.mehta71@salesteam.co,Liam,Mehta,2026-05-05,1,1,20,51,1,0,0,1,1,2,3,0.3333333333333333,0.14285714285714285,10,True,1479.0,19,2026-05
456,7441084c-8231-4f92-a912-daf66aae4fe7,Silverline Agency,john.martin188@company.io,John,Martin,2026-05-05,2,6,32,413,6,0,1,5,0,6,20,0.0,0.8571428571428571,41,True,909.0,19,2026-05
457,64c5f790-2bc3-41e2-a23b-892034cca4c2,Silverline Agency,robert.garcia270@techcorp.net,Robert,Garcia,2026-05-05,2,12,26,414,2,6,0,5,2,0,2,1.0,1.7142857142857142,38,True,967.0,19,2026-05
458,6b7b268b-bccd-40c0-b7d9-52af30640732,Silverline Agency,william.patel943@company.io,William,Patel,2026-05-05,6,10,64,770,11,3,2,6,3,0,1,1.0,1.4285714285714286,88,True,274.0,19,2026-05
459,08ea605c-5992-4522-ae20-62081da163ef,Silverline Agency,logan.sharma401@business.org,Logan,Sharma,2026-05-05,1,5,45,72,8,1,1,0,2,5,10,0.2857142857142857,0.7142857142857143,37,True,982.0,19,2026-05
460,a47830d0-1c96-439a-bff0-918ed4fa72e0,Silverline Agency,noah.baker335@enterprise.com,Noah,Baker,2026-05-05,6,6,34,330,8,14,2,9,3,4,32,0.42857142857142855,0.8571428571428571,107,True,130.0,19,2026-05
461,97cb3f22-10d3-4f2f-a8be-442393811c4f,Silverline Agency,priya.lee693@startup.ai,Priya,Lee,2026-05-05,3,5,19,318,2,0,1,2,2,2,2,0.5,0.7142857142857143,29,True,1137.0,19,2026-05
462,62c21fee-5a4b-4a50-b385-c90c5a4749af,Silverline Agency,sarah.reddy496@enterprise.com,Sarah,Reddy,2026-05-05,4,4,14,622,18,8,4,18,6,6,16,0.5,0.5714285714285714,148,True,14.0,19,2026-05
463,85fabab5-5a3f-404d-96ea-fb43d6e722ca,Silverline Agency,arun.davis144@outlook.com,Arun,Davis,2026-05-05,1,1,2,272,2,2,1,1,0,1,1,0.0,0.14285714285714285,21,True,1276.0,19,2026-05
464,c22c2ec2-243a-437b-b48a-2e012463aa3d,Silverline Agency,barbara.johnson567@crm.app,Barbara,Johnson,2026-05-05,0,5,5,84,0,1,1,1,0,1,11,0.0,0.7142857142857143,9,True,1498.0,19,2026-05
465,2a753fd0-46e1-4521-95a1-36fe9085805f,Silverline Agency,suresh.mehta454@outlook.com,Suresh,Mehta,2026-05-05,7,9,20,368,6,5,1,11,3,1,1,0.75,1.2857142857142858,86,True,292.0,19,2026-05
466,7d5ab08f-b929-4079-97b0-25e288fa0c9c,Silverline Agency,jessica.patel362@startup.ai,Jessica,Patel,2026-05-05,0,0,25,324,7,3,0,6,1,4,4,0.2,0.0,40,True,925.0,19,2026-05
467,cfd91937-1ef6-4927-9abd-e7b72e5e09e3,Silverline Agency,david.anderson875@crm.app,David,Anderson,2026-05-05,3,3,37,298,13,2,1,13,4,0,12,1.0,0.42857142857142855,90,True,253.0,19,2026-05
468,d0c8e551-9550-4a79-b2a2-dc14cf2e00ed,Silverline Agency,mia.lopez296@salesteam.co,Mia,Lopez,2026-05-05,2,7,18,594,11,2,0,8,4,0,0,1.0,1.0,65,True,556.0,19,2026-05
469,27e941e7-84de-4719-b6c9-aff2a00be008,Silverline Agency,liam.brown404@outlook.com,Liam,Brown,2026-05-05,0,5,8,162,0,3,0,0,2,2,2,0.5,0.7142857142857143,8,True,1518.0,19,2026-05
470,7eb6c814-3bf5-4ded-b0f3-0dc74563fa7c,Silverline Agency,kavya.evans966@salesteam.co,Kavya,Evans,2026-05-05,3,6,17,215,6,3,1,5,3,0,0,1.0,0.8571428571428571,54,True,711.0,19,2026-05
471,35f6df8b-b918-459f-b69f-3cbb7b031b23,Silverline Agency,isabella.rodriguez665@enterprise.com,Isabella,Rodriguez,2026-05-05,2,2,22,94,0,5,1,3,3,0,0,1.0,0.2857142857142857,32,True,1077.0,19,2026-05
472,23dd753d-340d-45d4-8318-379ade350499,Silverline Agency,robert.kumar340@company.io,Robert,Kumar,2026-05-05,2,4,16,342,5,2,1,0,0,6,11,0.0,0.5714285714285714,32,True,1077.0,19,2026-05
473,09f71c5d-c6ad-471d-b976-209e34805b71,TrueNorth Strategies,logan.liu747@crm.app,Logan,Liu,2026-05-05,4,4,37,454,8,9,1,6,0,7,12,0.0,0.5714285714285714,75,True,413.0,19,2026-05
474,dde470e4-4954-4ac9-b836-467883a5c042,TrueNorth Strategies,jennifer.hall471@techcorp.net,Jennifer,Hall,2026-05-05,3,6,29,274,3,0,3,3,0,6,9,0.0,0.8571428571428571,42,True,893.0,19,2026-05
475,ce4d57c0-c793-4473-8675-6700d9d65dcf,Unified Brands,isabella.martin821@enterprise.com,Isabella,Martin,2026-05-05,1,2,2,23,0,1,0,1,0,6,12,0.0,0.2857142857142857,8,True,1518.0,19,2026-05
476,65fba089-365b-4ac8-8dd8-72f42779bda2,Unified Brands,suresh.chen32@techcorp.net,Suresh,Chen,2026-05-05,1,6,41,81,3,2,0,5,0,0,0,0.0,0.8571428571428571,27,True,1177.0,19,2026-05
477,0ec2535a-988b-49d1-8ea2-e9e4a8da20a4,Unified Brands,james.chen182@gmail.com,James,Chen,2026-05-05,0,2,2,191,1,3,1,0,1,1,1,0.5,0.2857142857142857,15,True,1388.0,19,2026-05
478,88db6c11-b57a-4bc5-ac37-758bbb1ab9cd,Unified Brands,david.evans795@salesteam.co,David,Evans,2026-05-05,0,1,6,230,2,2,1,1,0,1,2,0.0,0.14285714285714285,17,True,1353.0,19,2026-05
479,59b405a5-000a-4411-9a0d-d252cef98a95,Unified Brands,michael.mehta130@outlook.com,Michael,Mehta,2026-05-05,3,3,24,297,5,6,1,5,7,4,4,0.6363636363636364,0.42857142857142855,61,True,607.0,19,2026-05
480,b2029cbd-2904-42c9-b75f-4bf84a32a861,Unified Brands,william.patel764@startup.ai,William,Patel,2026-05-05,0,0,35,464,0,1,3,0,4,4,4,0.5,0.0,21,True,1276.0,19,2026-05
481,5a6deee3-efc0-48d9-9e86-aac2889f2b45,Unified Brands,deepa.lee605@crm.app,Deepa,Lee,2026-05-05,9,9,77,291,7,14,2,9,8,0,43,1.0,1.2857142857142858,121,True,71.0,19,2026-05
482,0f356391-6204-4aed-9e0e-be5fb6b18487,Unified Brands,joseph.williams228@business.org,Joseph,Williams,2026-05-05,2,5,19,33,6,0,0,3,0,6,7,0.0,0.7142857142857143,32,True,1077.0,19,2026-05
483,f6eb36a0-9c5e-4e4a-bb38-d8adf8f23221,Unified Brands,priya.evans252@business.org,Priya,Evans,2026-05-05,0,2,7,24,0,0,0,0,0,1,1,0.0,0.2857142857142857,0,False,1593.0,19,2026-05
484,07958217-b953-41a3-9d0e-d9c555d1fb5a,Unified Brands,ethan.hall630@enterprise.com,Ethan,Hall,2026-05-05,2,22,72,478,10,2,1,7,6,1,13,0.8571428571428571,3.142857142857143,67,True,517.0,19,2026-05
485,545fcc20-53cb-4c75-9f8d-23eb5c7bd571,Unified Brands,jessica.hernandez195@crm.app,Jessica,Hernandez,2026-05-05,0,11,11,1013,9,5,0,10,4,1,22,0.8,1.5714285714285714,61,True,607.0,19,2026-05
486,6b7bef2f-ef30-420e-9d2a-c44834fe2a7d,Unified Brands,william.chen507@salesteam.co,William,Chen,2026-05-05,2,4,36,801,8,10,3,2,5,4,24,0.5555555555555556,0.5714285714285714,76,True,399.0,19,2026-05
487,9f56dabd-518d-4b62-8b9c-3b350d4cc09c,Unified Brands,susan.garcia891@outlook.com,Susan,Garcia,2026-05-05,4,4,34,736,2,9,4,10,2,0,9,1.0,0.5714285714285714,82,True,342.0,19,2026-05
488,ec2f44cd-dcc3-4d81-8264-2bf366877a17,Unified Brands,robert.miller972@crm.app,Robert,Miller,2026-05-05,0,1,3,5,1,0,1,0,0,2,2,0.0,0.14285714285714285,8,True,1518.0,19,2026-05
489,36b5ecc3-b583-4118-9b06-ff90820083c5,Unified Brands,emma.jackson353@outlook.com,Emma,Jackson,2026-05-05,1,6,16,375,9,1,2,3,4,1,25,0.8,0.8571428571428571,53,True,725.0,19,2026-05
490,dae3816b-a591-40b6-bbb8-f2497abec758,Unified Brands,james.evans216@yahoo.com,James,Evans,2026-05-05,7,7,24,156,7,7,3,4,7,0,17,1.0,1.0,93,True,229.0,19,2026-05
491,5fa6c1c5-e628-4947-8354-6f7147de1c4f,Unified Brands,emma.jackson209@startup.ai,Emma,Jackson,2026-05-05,1,2,12,92,3,2,0,3,0,1,1,0.0,0.2857142857142857,23,True,1239.0,19,2026-05
492,014e3b6c-c3ae-48b5-a478-bb783392c0eb,Unified Brands,karen.sharma535@enterprise.com,Karen,Sharma,2026-05-05,5,5,5,147,5,10,3,0,1,7,33,0.125,0.7142857142857143,71,True,466.0,19,2026-05
493,f54e330e-977a-4fd6-af74-205a3e711d05,Unified Brands,susan.miller751@enterprise.com,Susan,Miller,2026-05-05,0,4,23,449,10,5,3,7,1,1,19,0.5,0.5714285714285714,70,True,480.0,19,2026-05
494,7c259927-bd01-421f-b881-32607bf61bd9,Unified Brands,mason.rodriguez237@startup.ai,Mason,Rodriguez,2026-05-05,1,1,25,172,10,14,1,19,0,2,2,0.0,0.14285714285714285,105,True,142.0,19,2026-05
495,8c8815ea-631a-419b-bdbe-373b696c3d73,Unified Brands,ethan.hill284@salesteam.co,Ethan,Hill,2026-05-05,0,1,10,227,1,0,0,0,1,3,10,0.25,0.14285714285714285,4,True,1578.0,19,2026-05
496,554898fd-7f34-4600-a7b3-670523ee89a7,Unified Brands,elijah.martin855@startup.ai,Elijah,Martin,2026-05-05,0,1,6,23,3,1,0,2,1,4,4,0.2,0.14285714285714285,16,True,1369.0,19,2026-05
497,1cba2669-3e0d-4817-a75c-a12122befe36,Unified Brands,david.baker546@crm.app,David,Baker,2026-05-05,0,2,4,88,6,1,0,3,2,6,7,0.25,0.2857142857142857,28,True,1163.0,19,2026-05
498,495b174a-999c-4903-8061-9ee0cf8ae0b4,Unified Brands,isabella.rodriguez55@salesteam.co,Isabella,Rodriguez,2026-05-05,0,0,6,379,3,3,0,1,2,1,6,0.6666666666666666,0.0,19,True,1320.0,19,2026-05
499,8bed1ba7-f7ee-41aa-b159-12f5c482e768,Unified Brands,arun.joshi169@enterprise.com,Arun,Joshi,2026-05-05,7,7,8,236,4,11,2,12,4,4,33,0.5,1.0,100,True,172.0,19,2026-05
500,1dd9ba6b-fa61-488a-9124-95997f7b4117,Unified Brands,david.garcia559@outlook.com,David,Garcia,2026-05-05,5,5,5,416,0,0,0,0,2,1,23,0.6666666666666666,0.7142857142857143,22,True,1256.0,19,2026-05
501,6b3f1c10-c660-47d5-8ab9-03fbf3ddeeeb,Unified Brands,emma.moore543@outlook.com,Emma,Moore,2026-05-05,5,8,8,426,0,7,0,6,0,2,2,0.0,1.1428571428571428,46,True,831.0,19,2026-05
502,04db9384-d5ef-4df7-94d2-dff88dac4a93,Unified Brands,sophia.carter976@salesteam.co,Sophia,Carter,2026-05-05,1,2,13,66,4,3,1,3,1,1,4,0.5,0.2857142857142857,34,True,1044.0,19,2026-05
503,ec186fd1-0bc9-4e77-9a8c-299de07885a0,Unified Brands,karen.thomas159@yahoo.com,Karen,Thomas,2026-05-05,0,0,13,71,4,3,0,1,1,5,5,0.16666666666666666,0.0,21,True,1276.0,19,2026-05
504,f67bd384-1778-4147-9344-6ba3c3800c32,Unified Brands,elijah.nair161@techcorp.net,Elijah,Nair,2026-05-05,4,19,44,270,13,8,2,16,1,3,25,0.25,2.7142857142857144,114,True,97.0,19,2026-05
505,a32457ca-ca33-48df-ad85-283a075bdf5b,Unified Brands,anjali.thomas570@salesteam.co,Anjali,Thomas,2026-05-05,0,3,21,327,6,3,0,1,4,1,2,0.8,0.42857142857142855,30,True,1117.0,19,2026-05
506,2f9d6236-f5d2-4302-8892-68d76bff7eef,Unified Brands,patricia.baker204@company.io,Patricia,Baker,2026-05-05,5,10,10,605,6,1,3,6,1,2,27,0.3333333333333333,1.4285714285714286,68,True,502.0,19,2026-05
507,9e94d4c3-d12b-4e2f-928f-d69762d8ebf7,Unified Brands,mary.johnson601@yahoo.com,Mary,Johnson,2026-05-05,2,2,2,112,0,4,0,3,0,4,10,0.0,0.2857142857142857,22,True,1256.0,19,2026-05
508,bf3b79c8-bfaa-4087-b180-ae3993ee3227,Unified Brands,linda.lee655@crm.app,Linda,Lee,2026-05-05,1,1,20,231,4,2,1,3,1,3,3,0.25,0.14285714285714285,32,True,1077.0,19,2026-05
509,dbe5c481-bf65-40ab-bbcf-21800443a126,Unified Brands,emma.wang418@gmail.com,Emma,Wang,2026-05-05,6,6,23,716,6,5,3,6,2,1,6,0.6666666666666666,0.8571428571428571,81,True,353.0,19,2026-05
510,54148658-e53b-4600-96ce-ab5e53a25638,Unified Brands,jessica.taylor920@techcorp.net,Jessica,Taylor,2026-05-05,4,5,8,94,0,6,1,6,3,2,3,0.6,0.7142857142857143,48,True,799.0,19,2026-05
511,2f7e7aa9-f0a3-4c1c-abc1-d1ccdffac697,Unified Brands,john.wilson240@techcorp.net,John,Wilson,2026-05-05,2,5,24,680,6,9,3,12,0,7,23,0.0,0.7142857142857143,83,True,326.0,19,2026-05
512,c09c725a-c295-4878-b141-1804189fe5c8,Unified Brands,emma.jackson149@salesteam.co,Emma,Jackson,2026-05-05,3,6,27,491,3,2,1,2,6,0,37,1.0,0.8571428571428571,40,True,925.0,19,2026-05
513,bff33205-7dd0-4738-b5d0-b5fd964e7a28,Unified Brands,sophia.hill24@salesteam.co,Sophia,Hill,2026-05-05,2,2,2,163,10,3,2,2,0,4,34,0.0,0.2857142857142857,58,True,658.0,19,2026-05
514,5415d0ca-ebf6-480d-93b4-3d69b3e2f686,Unified Brands,rahul.iyer909@yahoo.com,Rahul,Iyer,2026-05-05,5,14,32,316,13,2,1,0,3,2,43,0.6,2.0,71,True,466.0,19,2026-05
515,25ef97f4-8886-4df7-b2f4-9942cfd9117d,Unified Brands,emma.patel586@techcorp.net,Emma,Patel,2026-05-05,6,6,26,219,6,2,0,3,5,1,30,0.8333333333333334,0.8571428571428571,57,True,676.0,19,2026-05
516,bf854c04-8807-4eb4-927b-107c77a2cfaa,Unified Brands,patricia.joshi418@outlook.com,Patricia,Joshi,2026-05-05,7,10,36,444,4,11,3,13,7,1,34,0.875,1.4285714285714286,110,True,113.0,19,2026-05
517,60a69d5c-5363-4659-9d70-1357972cbf85,Unified Brands,elijah.chen945@startup.ai,Elijah,Chen,2026-05-05,2,8,13,417,0,12,0,3,6,5,34,0.5454545454545454,1.1428571428571428,44,True,856.0,19,2026-05
518,2ecd0f11-2cab-4b29-9463-beb7ba1f8b07,Unified Brands,linda.gonzalez224@business.org,Linda,Gonzalez,2026-05-05,1,1,5,148,0,1,1,0,0,1,6,0.0,0.14285714285714285,11,True,1457.0,19,2026-05
519,c8156b84-cb27-49a0-82bf-de1aa9e41211,Unified Brands,david.carter95@business.org,David,Carter,2026-05-05,3,12,53,961,13,7,4,7,7,3,8,0.7,1.7142857142857142,106,True,136.0,19,2026-05
520,0afee472-9916-4e78-be33-0bd49cd061c3,Unified Brands,mary.kim805@crm.app,Mary,Kim,2026-05-05,1,4,65,439,10,5,1,5,0,1,1,0.0,0.5714285714285714,59,True,641.0,19,2026-05
521,5287a6c6-2ae4-4148-96b3-194819994c53,Unified Brands,charlotte.taylor415@crm.app,Charlotte,Taylor,2026-05-05,2,3,6,22,4,2,0,1,2,0,0,1.0,0.42857142857142855,28,True,1163.0,19,2026-05
522,d56bb53d-86ff-4688-8a7e-08b87dffa156,Unified Brands,noah.gupta999@crm.app,Noah,Gupta,2026-05-05,0,6,32,180,14,1,2,5,0,2,7,0.0,0.8571428571428571,64,True,569.0,19,2026-05
523,d5438cfb-96dc-4796-a7ba-9269f29a6cd0,Unified Brands,sophia.mehta282@startup.ai,Sophia,Mehta,2026-05-05,5,13,23,582,16,9,1,15,3,2,24,0.6,1.8571428571428572,124,True,58.0,19,2026-05
524,d86729ba-3282-4fe0-96df-a6d72e30105b,Unified Brands,anjali.brown713@enterprise.com,Anjali,Brown,2026-05-05,4,11,54,535,8,2,4,6,2,4,29,0.3333333333333333,1.5714285714285714,78,True,374.0,19,2026-05
525,b1d82f21-4e04-4f16-bba1-c1bbb39096ed,Unified Brands,elijah.thomas650@outlook.com,Elijah,Thomas,2026-05-05,5,10,15,489,5,8,2,11,2,3,5,0.4,1.4285714285714286,85,True,299.0,19,2026-05
526,33eb3499-2614-4ac2-9f51-4aa538e79eaf,Unified Brands,emma.baker801@techcorp.net,Emma,Baker,2026-05-05,2,2,4,292,2,1,0,0,0,1,2,0.0,0.2857142857142857,16,True,1369.0,19,2026-05
527,5bb9b531-6bdf-4371-b80e-adca456c36c5,Unified Brands,ethan.baker496@outlook.com,Ethan,Baker,2026-05-05,0,1,1,67,0,2,0,1,0,1,4,0.0,0.14285714285714285,6,True,1552.0,19,2026-05
528,f8426ea7-b024-46c1-8eea-00aa6f6afcab,Unified Brands,meena.mehta872@techcorp.net,Meena,Mehta,2026-05-05,0,1,1,135,1,0,1,1,1,0,0,1.0,0.14285714285714285,11,True,1457.0,19,2026-05
529,1e685982-453b-484a-83e2-0787a9d3faba,Unified Brands,david.rodriguez958@techcorp.net,David,Rodriguez,2026-05-05,6,11,20,161,5,5,2,9,0,1,9,0.0,1.5714285714285714,77,True,388.0,19,2026-05
530,cc0ad4bc-8248-4a73-a27f-cb283cf3c554,Velocity Works,oliver.gupta341@gmail.com,Oliver,Gupta,2026-05-05,2,7,11,716,1,1,0,1,2,1,3,0.6666666666666666,1.0,17,True,1353.0,19,2026-05
531,c15d2ce1-7a62-4426-81ee-5cdc083f5b63,Velocity Works,lisa.jackson872@salesteam.co,Lisa,Jackson,2026-05-05,2,8,23,252,5,4,0,1,5,1,21,0.8333333333333334,1.1428571428571428,38,True,967.0,19,2026-05
532,e166b9f5-e096-4ee7-9c9a-c0dd44d2665c,Velocity Works,william.gonzalez857@yahoo.com,William,Gonzalez,2026-05-05,4,4,15,238,7,2,0,8,1,2,2,0.3333333333333333,0.5714285714285714,58,True,658.0,19,2026-05
533,dfa274e1-a388-4774-a131-779e6503c004,Velocity Works,susan.kumar492@business.org,Susan,Kumar,2026-05-05,4,9,14,416,3,1,1,0,1,7,13,0.125,1.2857142857142858,33,True,1062.0,19,2026-05
534,2be58806-d2d0-4c67-aaaa-c4760f9306a2,Velocity Works,robert.joshi704@company.io,Robert,Joshi,2026-05-05,4,5,8,205,1,4,0,4,4,3,16,0.5714285714285714,0.7142857142857143,39,True,944.0,19,2026-05
535,4e14a1b6-1fe5-48f9-9ca5-e806b8f87684,Wavefront Media,noah.wilson328@salesteam.co,Noah,Wilson,2026-05-05,5,5,51,147,9,1,1,7,0,2,17,0.0,0.7142857142857143,68,True,502.0,19,2026-05
536,416845ec-1315-4903-a7bd-909eaae76c41,Xcelerate Corp,priya.thomas683@crm.app,Priya,Thomas,2026-05-05,4,8,37,533,3,2,0,0,4,5,5,0.4444444444444444,1.1428571428571428,33,True,1062.0,19,2026-05
537,bbc4e93b-e9e5-4ae9-85a6-24652f8d49df,Xcelerate Corp,liam.park885@crm.app,Liam,Park,2026-05-05,0,1,37,362,9,9,1,3,0,1,5,0.0,0.14285714285714285,56,True,684.0,19,2026-05
538,4f46b6db-f955-4444-bab4-e8232afa1720,Xcelerate Corp,barbara.evans592@outlook.com,Barbara,Evans,2026-05-05,3,4,17,741,15,1,0,4,0,2,8,0.0,0.5714285714285714,67,True,517.0,19,2026-05
539,0e81e4df-d5b9-4439-ad97-3789927009af,Xcelerate Corp,charlotte.hill984@business.org,Charlotte,Hill,2026-05-05,1,1,15,68,3,3,2,5,3,2,17,0.6,0.14285714285714285,42,True,893.0,19,2026-05
540,b0a5a937-0436-49b2-8a38-297e7f44d4d5,Yellowstone Holdings,mia.hall831@enterprise.com,Mia,Hall,2026-05-05,2,13,17,156,4,9,2,6,5,3,3,0.625,1.8571428571428572,65,True,556.0,19,2026-05
541,a26b528a-4724-4968-8481-dd7f09b94ec7,Yellowstone Holdings,vikram.jones830@gmail.com,Vikram,Jones,2026-05-05,2,8,55,187,6,13,0,8,4,7,23,0.36363636363636365,1.1428571428571428,72,True,455.0,19,2026-05
542,8b75cc62-1d8b-4d18-a6f5-cfa9998875d1,Yellowstone Holdings,patricia.hernandez614@crm.app,Patricia,Hernandez,2026-05-05,0,1,1,130,0,0,1,0,1,1,1,0.5,0.14285714285714285,6,True,1552.0,19,2026-05
543,b0f7c70b-2b34-458e-a9c3-4884440df62c,Yellowstone Holdings,mason.carter463@techcorp.net,Mason,Carter,2026-05-05,4,13,35,536,1,0,0,0,3,7,24,0.3,1.8571428571428572,22,True,1256.0,19,2026-05
544,d64a9c04-f270-4744-9385-259295b55691,Yellowstone Holdings,karen.garcia501@outlook.com,Karen,Garcia,2026-05-05,5,9,34,78,3,5,0,0,0,3,11,0.0,1.2857142857142858,39,True,944.0,19,2026-05
545,12d5af9e-7644-4a41-b664-f486f60447fb,Yellowstone Holdings,mary.zhang446@outlook.com,Mary,Zhang,2026-05-05,3,7,10,178,4,6,1,6,1,3,9,0.25,1.0,54,True,711.0,19,2026-05
546,caf1b022-86b0-4af2-bc11-ad03a653c894,Yellowstone Holdings,oliver.chen20@gmail.com,Oliver,Chen,2026-05-05,1,1,1,76,2,0,0,2,1,0,2,1.0,0.14285714285714285,15,True,1388.0,19,2026-05
547,e8e43650-03ea-4f5f-83ef-06b4e7653bb5,Yellowstone Holdings,sarah.hall725@yahoo.com,Sarah,Hall,2026-05-05,3,6,16,70,7,5,0,6,0,6,7,0.0,0.8571428571428571,55,True,697.0,19,2026-05
548,888901b6-fef4-4f92-a039-165826cecbb4,Yellowstone Holdings,barbara.wilson497@enterprise.com,Barbara,Wilson,2026-05-05,1,14,75,674,19,14,0,4,0,2,49,0.0,2.0,97,True,195.0,19,2026-05
549,96d72a13-2277-45a0-b221-a76dbad82622,Yellowstone Holdings,jessica.joshi53@salesteam.co,Jessica,Joshi,2026-05-05,0,10,23,44,3,5,2,8,0,2,9,0.0,1.4285714285714286,45,True,845.0,19,2026-05
550,0ce84dfd-af0a-4a24-bf4b-522862775f80,Yellowstone Holdings,jennifer.mehta986@gmail.com,Jennifer,Mehta,2026-05-05,4,4,20,180,16,8,1,18,4,0,11,1.0,0.5714285714285714,125,True,56.0,19,2026-05
551,4f5f14eb-a765-4e5b-b93d-f5546dd4d6fc,Yellowstone Holdings,noah.williams429@business.org,Noah,Williams,2026-05-05,4,5,18,405,4,6,0,9,3,6,12,0.3333333333333333,0.7142857142857143,61,True,607.0,19,2026-05
552,a3398870-4464-4908-865e-a4b584f914dd,Yellowstone Holdings,logan.carter52@enterprise.com,Logan,Carter,2026-05-05,0,0,9,64,1,2,1,2,0,0,0,0.0,0.0,16,True,1369.0,19,2026-05
553,36af3e24-381d-435d-871a-39b69d0f659e,Yellowstone Holdings,charles.carter47@crm.app,Charles,Carter,2026-05-05,2,9,20,719,5,11,4,7,4,3,22,0.5714285714285714,1.2857142857142858,83,True,326.0,19,2026-05
554,6b7584d3-5046-4505-8d58-319b41ed40bd,Yellowstone Holdings,noah.reddy546@salesteam.co,Noah,Reddy,2026-05-05,1,1,20,38,6,1,1,1,1,4,4,0.2,0.14285714285714285,32,True,1077.0,19,2026-05
555,ba2867f1-dd71-4b64-bb71-de0e59546437,Yellowstone Holdings,ava.park97@startup.ai,Ava,Park,2026-05-05,1,1,12,108,6,3,0,7,2,2,9,0.5,0.14285714285714285,44,True,856.0,19,2026-05
556,c30edb66-cb1a-440d-9862-7c491edb4bbd,Yellowstone Holdings,lucas.wang587@salesteam.co,Lucas,Wang,2026-05-05,3,3,41,313,10,6,2,13,5,6,13,0.45454545454545453,0.42857142857142855,95,True,214.0,19,2026-05
